path	decl_name	classification	residual_reason	all_reasons	text_bytes
src/v2/compiler/self_host/emitter_producer_provenance.dag	authorized_emitter_produced_disposition_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	648
src/v2/compiler/self_host/emitter_producer_provenance.dag	emitter_produced_authorization_binding_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	354
src/v2/compiler/self_host/emitter_producer_provenance.dag	producer_qualified_count_axis_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	269
src/v2/compiler/self_host/fixture_synthetic_emission.dag	fixture_synthetic_emission_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer+PayloadOrFixture	258
src/v2/compiler/self_host/frontier.dag	compiler_frontier_probe_kernel_receipt_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	347
src/v2/compiler/self_host/frontier.dag	emitter_produced_frontier_promotions_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	487
src/v2/compiler/self_host/frontier.dag	compiler_frontier_producer_qualified_baseline_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	504
src/v2/compiler/self_host/frontier.dag	compiler_frontier_binding_hand_rows_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	383
src/v2/compiler/self_host/frontier.dag	compiler_frontier_crate_layout_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	825
src/v2/compiler/self_host/frontier.dag	compiler_frontier_self_emitted_tractability_rank_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	335
src/v2/compiler/self_host/frontier.dag	execution_measured_emitter_produced_row_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	483
src/v2/compiler/self_host/frontier.dag	frontier_binding_projection_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	393
src/v2/compiler/self_host/frontier.dag	frontier_binding_refusal_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	579
src/v2/compiler/self_host/frontier.dag	frontier_emitter_hand_row_debt_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+HasSemanticConsumer+NoFollowingSubject+RequiresSentenceSplit	111
src/v2/compiler/self_host/frontier.dag	frontier_basename_refusal_drop_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	376
src/v2/compiler/self_host/frontier.dag	seed_retained_quarantine_scaffold_stage0_files_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	349
src/v2/compiler/self_host/frontier.dag	frontier_hand_maintained_arity_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	479
src/v2/compiler/self_host/frontier.dag	frontier_census_layout_relocation_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+HasSemanticConsumer+NoFollowingSubject+RequiresSentenceSplit	338
src/v2/compiler/self_host/frontier_band_a_emit_readiness.dag	compiler_frontier_band_a_emit_readiness_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	1065
src/v2/compiler/self_host/frontier_probe.dag	frontier_probe_ingest_subject_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	415
src/v2/compiler/self_host/frontier_probe_assemble_detail.dag	diagnostic_module_root_missing_qn_stub_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	772
src/v2/compiler/self_host/frontier_probe_assemble_detail.dag	overlap_diagnostic_row_queue_merge_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	663
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_probe_survey_has_unclassified_dispatch_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	447
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_probe_receipt_totality_wall_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	1219
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_roster_measurement_status_vocabulary_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	1712
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_roster_measurement_census_at_9f978aa8df_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	621
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_probe_exact_head_closeout_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	4200
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_probe_run_interruption_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	5875
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_roster_provenance_constructor_inflation_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+HasSemanticConsumer+RequiresSentenceSplit	2958
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_probe_survey_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	287
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_probe_survey_blocker_variant_emit_rust_gate_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	447
src/v2/compiler/self_host/frontier_probe_survey.dag	frontier_probe_survey_transport_scaffold_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer+NoFollowingSubject	1729
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_nonempty_carrier_pattern_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	431
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_fixture_cemented_producer_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	300
src/v2/compiler/self_host/frontier_probe_types.dag	upstream_semantic_refusal_vocabulary_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	1008
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_probe_detail_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	685
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_probe_overlap_detail_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	807
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_survey_subject_grounding_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	865
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_survey_provenance_holes_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	985
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_survey_build_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	815
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_probe_located_stage_projection_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	528
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_probe_survey_host_unknown_reason_scaffold_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+AmbiguousSubject+ContainsLifecycleFact	262
src/v2/compiler/self_host/frontier_probe_types.dag	frontier_blocker_is_probe_survey_host_reason_dispatch_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	430
src/v2/compiler/self_host/frontier_probe_types.dag	curated_cargo_probe_record_fold_accumulator_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	1190
src/v2/compiler/self_host/frontier_probe_types.dag	honest_frontier_refresh_probe_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	878
src/v2/compiler/self_host/frontier_probe_types.dag	gate_a_flip_probe_wave_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	145
src/v2/compiler/self_host/frontier_probe_types.dag	honest_frontier_refresh_2026_07_22_post_merge_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	2443
src/v2/compiler/self_host/frontier_probe_types.dag	honest_frontier_refresh_2026_07_23_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	2683
src/v2/compiler/self_host/frontier_probe_types.dag	honest_frontier_refresh_2026_07_23_lane_a_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	2554
src/v2/compiler/self_host/frontier_probe_types.dag	honest_frontier_refresh_2026_07_23_postmerge_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	2104
src/v2/compiler/self_host/frontier_probe_types.dag	honest_frontier_refresh_2026_07_21_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	327
src/v2/compiler/self_host/native_routing_frontier.dag	native_routing_frontier_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	3117
src/v2/compiler/self_host/native_routing_frontier.dag	native_routing_subject_key_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	971
src/v2/compiler/self_host/native_routing_frontier.dag	routed_flip_reverted_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	2025
src/v2/compiler/self_host/parity_receipts_local.dag	parity_receipts_local_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1045
src/v2/compiler/self_host/parity_window.dag	parity_window_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	4509
src/v2/compiler/self_host/seed_emitter_behavioral_wet_known_red_entries.dag	seed_emitter_behavioral_wet_known_red_entries_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	835
src/v2/compiler/self_host/seed_emitter_behavioral_wet_module_bindings.dag	seed_emitter_behavioral_wet_module_bindings_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	353
src/v2/compiler/self_host/seed_emitter_behavioral_wet_module_bindings.dag	falsifier_self_host_wet_module_bindings_revocation_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	417
src/v2/compiler/self_host/v2_emitter_direct_rust_door_contract.dag	v2_emitter_direct_rust_door_contract_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	776
src/v2/compiler/self_host/v2_emitter_direct_rust_door_contract.dag	v2_emitter_direct_rust_door_contract_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	748
src/v2/compiler/self_host/v2_emitter_direct_rust_door_contract.dag	direct_rust_door_execution_receipt_ceiling_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	770
src/v2/compiler/self_host/wet_receipt_enrollment.dag	falsifier_self_host_wet_enrollment_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	612
src/v2/compiler/self_host/wet_receipt_enrollment.dag	falsifier_self_host_wet_cadence_rehome_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	1540
src/v2/compiler/self_host/wet_receipt_enrollment.dag	falsifier_self_host_wet_build_verification_cadence_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	979
src/v2/compiler/self_host/wet_receipt_enrollment.dag	falsifier_self_host_wet_emit_class_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	656
src/v2/compiler/self_host/wet_receipt_enrollment.dag	falsifier_native_cache_cold_roster_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	921
src/v2/compiler/self_host/wet_receipt_enrollment.dag	emit_on_demand_family_cadence_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	920
src/v2/compiler/self_host/wet_receipt_enrollment.dag	falsifier_self_host_wet_known_red_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	591
src/v2/compiler/self_host/witness_bulk_routing.dag	witness_bulk_routing_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	841
src/v2/compiler/self_host/witness_bulk_routing.dag	witness_bulk_routing_census_forward_constructors_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	332
src/v2/compiler/self_host/witness_bulk_routing.dag	witness_bulk_routing_cssl_family_extension_note	TypedOperationalFact	ContainsLifecycleFact	AmbiguousSubject+ContainsLifecycleFact	650
src/v2/compiler/self_host/witness_bulk_routing.dag	witness_bulk_routing_census_totality_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	959
src/v2/compiler/self_host/witness_entry_eligibility_census.dag	witness_entry_eligibility_census_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	1345
src/v2/compiler/source_authority.dag	source_authority_module_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	327
src/v2/compiler/source_authority.dag	source_root_coverage_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject+RequiresSentenceSplit	556
src/v2/compiler/source_authority.dag	discovered_source_refs_digest_ceiling_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	409
src/v2/compiler/source_authority.dag	frontier_probe_discovered_closure_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	207
src/v2/compiler/source_authority.dag	source_root_coverage_arms_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject+RequiresSentenceSplit	703
src/v2/compiler/source_authority.dag	source_root_coverage_is_complete_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject+RequiresSentenceSplit	180
src/v2/compiler/source_authority.dag	source_ref_authority_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject+RequiresSentenceSplit	360
src/v2/compiler/source_authority.dag	source_ref_no_fidelity_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject+RequiresSentenceSplit	540
src/v2/compiler/source_authority.dag	source_ref_seed_homonym_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject+RequiresSentenceSplit	330
src/v2/compiler/source_authority.dag	source_ref_selection_unpinned_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	356
src/v2/compiler/source_authority.dag	source_ref_read_result_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	214
src/v2/compiler/source_authority.dag	module_storage_binding_authority_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	977
src/v2/compiler/source_authority.dag	module_storage_host_parse_note	TypedOperationalFact	ContainsLifecycleFact	AmbiguousSubject+ContainsLifecycleFact	813
src/v2/compiler/source_authority.dag	module_storage_located_refusal_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	693
src/v2/compiler/source_authority.dag	module_storage_prepare_once_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	839
src/v2/compiler/source_authority.dag	module_storage_identity_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	653
src/v2/compiler/source_authority.dag	module_storage_produced_binding_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	472
src/v2/compiler/source_authority.dag	module_storage_supply_op_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	882
src/v2/compiler/source_authority.dag	module_storage_supply_cost_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	572
src/v2/compiler/source_authority.dag	module_storage_supply_unbound_body_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer+NoFollowingSubject+RequiresSentenceSplit	202
src/v2/compiler/source_authority.dag	module_storage_projection_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	373
src/v2/compiler/source_authority.dag	module_storage_agreement_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	627
src/v2/compiler/symbol_index_fill.dag	symbol_index_fill_transparent_wrapper_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	674
src/v2/compiler/trait_derive_completeness.dag	trait_derive_completeness_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	499
src/v2/extdeps/formats/json.dag	json_schema_carrier_homonym_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	221
src/v2/extdeps/formats/yaml.dag	yaml_schema_carrier_homonym_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	222
src/v2/extdeps/languages/bash.dag	bash_stmt_if_block_note	DocumentPayload	PayloadOrFixture	HasSemanticConsumer+PayloadOrFixture	632
src/v2/extdeps/languages/bash_command_fold.dag	bash_ingest_only_lex_rules_note	DocumentPayload	PayloadOrFixture	PayloadOrFixture	698
src/v2/extdeps/languages/bash_orch_if.dag	bash_stmt_if_else_block_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+PayloadOrFixture	487
src/v2/extdeps/languages/c.dag	c_r3_interface_members_split_note	DocumentPayload	PayloadOrFixture	AmbiguousSubject+PayloadOrFixture	264
src/v2/extdeps/languages/c.dag	c_r4_permissive_linkage_note	DocumentPayload	PayloadOrFixture	PayloadOrFixture	384
src/v2/extdeps/languages/c.dag	c_partition_fold_outcome_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	340
src/v2/extdeps/languages/c.dag	c_translation_unit_basename_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	1254
src/v2/extdeps/languages/c.dag	c_stage0_emit_note	DocumentPayload	PayloadOrFixture	AmbiguousSubject+ContainsLifecycleFact+PayloadOrFixture	305
src/v2/extdeps/languages/c.dag	c_cpp_realization_relationship_note	DocumentPayload	PayloadOrFixture	ContainsLifecycleFact+PayloadOrFixture	634
src/v2/extdeps/languages/dag.dag	dag_grammar_int_literal_stamp_lexeme_scaffold_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	447
src/v2/extdeps/languages/dag.dag	dag_eval_literal_atom_authority_note	DocumentPayload	PayloadOrFixture	ContainsLifecycleFact+PayloadOrFixture	491
src/v2/extdeps/languages/dag.dag	dag_canonical_literal_query_note	DocumentPayload	PayloadOrFixture	PayloadOrFixture	415
src/v2/extdeps/languages/dag.dag	qualified_name_from_module_node_collapsed_note	DocumentPayload	PayloadOrFixture	ContainsLifecycleFact+PayloadOrFixture	700
src/v2/extdeps/languages/lean.dag	lean_bit_width_admissibility_note	DocumentPayload	PayloadOrFixture	AmbiguousSubject+ContainsHistoricalReceipt+PayloadOrFixture	660
src/v2/extdeps/languages/lean.dag	lean_overflow_semantics_admissibility_note	DocumentPayload	PayloadOrFixture	AmbiguousSubject+ContainsHistoricalReceipt+PayloadOrFixture	953
src/v2/extdeps/languages/lean.dag	lean_overflow_raise_effect_admission_debt_note	DocumentPayload	PayloadOrFixture	HasSemanticConsumer+PayloadOrFixture+RequiresSentenceSplit	1003
src/v2/extdeps/languages/lean.dag	lean_overflow_parse_continuation_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+HasSemanticConsumer+PayloadOrFixture	966
src/v2/extdeps/languages/rust.dag	rust_emit_host_toolchain_pin_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	457
src/v2/extdeps/languages/rust_test_fixtures.dag	rust_test_fixtures_rust_import_unstrip_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer+PayloadOrFixture	724
src/v2/extdeps/languages/rust_test_fixtures.dag	rust_family_dispatch_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+PayloadOrFixture	449
src/v2/extdeps/languages/rust_test_fixtures.dag	rust_selected_bundle_direct_call_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+PayloadOrFixture	906
src/v2/extdeps/languages/rust_test_fixtures.dag	rust_literal_emit_string_refusal_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+HasSemanticConsumer+PayloadOrFixture	135
src/v2/extdeps/languages/rust_test_fixtures.dag	rust_filesystem_read_family_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer+PayloadOrFixture	1300
src/v2/extdeps/languages/rust_test_fixtures.dag	rust_shell_exec_run_family_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer+PayloadOrFixture	2060
src/v2/extdeps/languages/verilog.dag	verilog_std_integer_signedness_migration_note	DocumentPayload	PayloadOrFixture	PayloadOrFixture	402
src/v2/extdeps/runtimes/effect_io_host_grant.dag	effect_io_host_grant_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1499
src/v2/extdeps/runtimes/v2_effect_io_host.dag	effect_io_host_read_dispatch_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	846
src/v2/extdeps/runtimes/v2_evaluator.dag	v2_eval_runtime_bool_predicate_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	557
src/v2/lens/affected_set/entry_selection.dag	entry_file_touched_grain_interim_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	1830
src/v2/lens/affected_set/sg_claims_test.dag	sg_claims_fast_lane_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	412
src/v2/lens/complexity_accumulator_copy.dag	port_mentions_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	1068
src/v2/lens/complexity_accumulator_copy.dag	let_binding_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	893
src/v2/lens/complexity_accumulator_copy/analyze.dag	mentions_depth_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	611
src/v2/lens/complexity_accumulator_copy/analyze.dag	lowered_substrate_call_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	386
src/v2/lens/cost/arrow_body_cost_domain_excluded.dag	arrow_body_cost_domain_excluded_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	280
src/v2/lens/cost/copied_port_citations.dag	copied_port_citations_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	568
src/v2/lens/cost/copied_port_citations.dag	copied_port_citation_frontier_dissolution_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	403
src/v2/lens/cost/copied_port_derivation.dag	copied_port_derivation_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	680
src/v2/lens/cost/copied_port_derivation_test.dag	copied_port_derivation_test_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	397
src/v2/lens/dependency_fidelity.dag	law_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	688
src/v2/lens/disposition_redundancy_test.dag	redundancy_region_budget_split_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	851
src/v2/lens/enforcement/complexity_contract_subject.dag	complexity_contract_subject_split_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	857
src/v2/lens/enforcement/complexity_contract_subject.dag	complexity_contract_subject_scope_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	1535
src/v2/lens/enforcement/contract.dag	enrollment_discovery_receipt_unbound_contract_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt+NoFollowingSubject	601
src/v2/lens/enforcement/gate_test.dag	live_tree_disposition_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	620
src/v2/lens/enforcement/inventory.dag	lens_enforcement_inventory_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	733
src/v2/lens/enforcement/inventory.dag	subject_counts_evaluated_unavailable_absent_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	141
src/v2/lens/enforcement/inventory.dag	witness_admission_inventory_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	600
src/v2/lens/enforcement/lens_module_gate.dag	lens_module_gate_surface_table_dissolution_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	588
src/v2/lens/fact_density.dag	hollow_alias_gate_cost_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	459
src/v2/lens/fallback_arm_census.dag	fallback_arm_seed_inventory_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	457
src/v2/lens/identity_captured_navigation.dag	identity_captured_navigation_wall_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	1827
src/v2/lens/identity_captured_navigation.dag	identity_captured_navigation_fidelity_mapping_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt+NoFollowingSubject	942
src/v2/lens/identity_captured_navigation/analyze.dag	mention_scan_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	594
src/v2/lens/identity_captured_navigation/analyze.dag	node_source_symbol_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	949
src/v2/lens/identity_captured_navigation/fidelity.dag	projection_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	1137
src/v2/lens/identity_captured_navigation/roster_gate.dag	source_findings_pre_normalize_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	772
src/v2/lens/identity_captured_navigation_test.dag	discoverable_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1180
src/v2/lens/inert_carrier.dag	inert_carrier_local_alias_roster_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+HasSemanticConsumer	198
src/v2/lens/machine_shape.dag	machine_shape_construction_wall_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject+RequiresSentenceSplit	762
src/v2/lens/machine_shape.dag	machine_shape_witness_scope_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	434
src/v2/lens/mandatory_tag.dag	extdeps_external_authority_region_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	532
src/v2/lens/mandatory_tag/corpus_scan.dag	corpus_scan_scaffold_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	1212
